#,dvh.csv
,BODY (1)(volume: 14367.16),2Cm (2)(volume: 362.15),Bronchial Tree (3)(volume: 19.19),Chest Wall (4)(volume: 417.01),Contrast (5)(volume: 450.02),Cord (6)(volume: 7.63),Esophagus (7)(volume: 38.25),Great Vessels (8)(volume: 93.13),Lung_Lt (9)(volume: 943.06),Lung_Rt (10)(volume: 1279.22),Lung_Total (11)(volume: 2222.28),Rib (12)(volume: 37.95),Ring_101 (13)(volume: 27.46),Skin (14)(volume: 247.08),IGTV1 (15)(volume: 14.43),PTV1 (16)(volume: 39.99),IGTV2 (17)(volume: 0.99),PTV2 (18)(volume: 6.52),PTV2 sep (19)(volume: 5.83),PTV sum (20)(volume: 46.24),Ring_102 (21)(volume: 46.63),Ring_103 (22)(volume: 182.87),Ring_104 (23)(volume: 5.44),Ring_105 (24)(volume: 8.19),Ring_106 (25)(volume: 25.34),CouchSurface (26)(volume: 1235.44),CouchInterior (27)(volume: 7933.69),PRV1 (28)(volume: 2053.95),PRV2 (29)(volume: 1896.05),PRV3 (30)(volume: 1716.00)
47.8787,0.543971,0.00421343,3.33067e-14,0.422622,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.69029,2.12445,0.00502538,52.33,-6.66134e-14,100,100,100,97.5724,98.0366,99.6576,6.84338,1.97362,8.03227,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
47.9345,0.542345,0.00421343,3.33067e-14,0.415761,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.67941,2.11819,0.00502538,51.9203,-6.66134e-14,100,100,100,97.3384,97.8403,99.6246,6.76566,1.95579,7.50614,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
47.9903,0.540161,0.00368675,3.33067e-14,0.411645,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.66226,2.10832,0.00502538,51.4341,-6.66134e-14,100,100,100,96.8997,97.3495,99.5627,6.67976,1.91699,6.80463,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.0461,0.538129,0.00368675,3.33067e-14,0.403869,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.64794,2.10008,0.00502538,50.9271,-6.66134e-14,100,100,100,96.6657,97.055,99.5297,6.55295,1.90126,6.4188,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.1019,0.536419,0.00316007,3.33067e-14,0.397923,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.63512,2.09269,0.00502538,50.5243,-6.66134e-14,100,100,100,96.2855,96.6296,99.4761,6.48341,1.87504,5.9979,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.1577,0.534421,0.00316007,3.33067e-14,0.39152,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.62066,2.08437,0.00502538,50.0313,-6.66134e-14,100,100,100,95.8175,96.1387,99.4101,6.36479,1.85721,5.43669,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.2136,0.532321,0.00263339,3.33067e-14,0.383745,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.6059,2.07587,0.00502538,49.5104,-6.66134e-14,100,100,100,95.3788,95.7788,99.3482,6.25435,1.83519,4.80533,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.2694,0.530255,0.00210672,3.33067e-14,0.378256,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.59084,2.0672,0.00502538,49.0034,-6.66134e-14,100,100,100,94.7938,95.1571,99.2657,6.14799,1.81212,4.48965,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.3252,0.52824,0.00158004,3.33067e-14,0.373682,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.57503,2.0581,0.00502538,48.4478,-6.66134e-14,100,99.9952,100,94.3843,94.699,99.2038,6.06209,1.79639,4.06875,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.381,0.526225,0.00158004,3.33067e-14,0.368194,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.56057,2.04977,0.00502538,47.9825,-6.66134e-14,100,99.9952,100,93.5946,93.75,99.0924,5.9721,1.76598,3.33216,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.4368,0.524176,0.00158004,3.33067e-14,0.36362,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.54506,2.04085,0.00502538,47.4964,-6.66134e-14,100,99.9952,100,92.9512,93.0628,99.0017,5.84121,1.7471,2.94633,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.4926,0.522127,0.000526679,3.33067e-14,0.355387,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.53105,2.03278,2.77556e-13,46.9963,-6.66134e-14,100,99.9952,100,92.0737,92.1139,98.8779,5.76758,1.71564,2.63066,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.5484,0.520045,0,3.33067e-14,0.350356,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.51673,2.02454,2.77556e-13,46.5032,-6.66134e-14,100,99.9952,100,91.1085,91.0668,98.7418,5.68168,1.68418,2.2799,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.6042,0.517962,0,3.33067e-14,0.344867,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.50168,2.01587,2.77556e-13,46.0101,-6.66134e-14,100,99.9905,100,90.3481,90.216,98.6304,5.57124,1.66006,1.9993,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.66,0.515507,0,3.33067e-14,0.334347,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.48542,2.00651,2.77556e-13,45.399,-6.66134e-14,100,99.9857,100,89.2951,89.0707,98.4778,5.48125,1.6244,1.61347,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.7158,0.513187,0,3.33067e-14,0.329316,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.46813,1.99656,2.77556e-13,44.8712,-6.66134e-14,100,99.9857,100,87.9789,87.5982,98.2921,5.38307,1.58665,1.36794,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.7716,0.510884,0,3.33067e-14,0.322455,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.45173,1.98711,2.77556e-13,44.3503,-6.66134e-14,100,99.9762,100,86.9845,86.5183,98.1436,5.244,1.56253,1.12241,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.8274,0.508852,0,3.33067e-14,0.314222,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.43711,1.9787,2.77556e-13,43.8017,-6.66134e-14,100,99.9762,100,86.341,85.7657,98.0529,5.14992,1.54366,0.947036,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.8832,0.506566,0,3.33067e-14,0.306447,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.42012,1.96892,2.77556e-13,43.1905,-6.66134e-14,100,99.9762,100,85.5513,84.8822,97.9415,5.05174,1.52059,0.806734,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.939,0.503789,0,3.33067e-14,0.30233,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.39954,1.95707,2.77556e-13,42.5168,-6.66134e-14,100,99.9666,100,84.1182,83.2788,97.7311,4.92903,1.48388,0.596282,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
48.9948,0.501164,0,3.33067e-14,0.295927,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.38001,1.94583,2.77556e-13,41.9404,-6.66134e-14,100,99.9666,100,82.3925,81.3482,97.4877,4.7695,1.45032,0.526131,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.0506,0.498861,0,3.33067e-14,0.290438,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.36286,1.93596,2.77556e-13,41.3987,-6.66134e-14,100,99.9571,100,81.2518,80.1047,97.3186,4.65497,1.42096,0.350754,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.1064,0.49578,0,3.33067e-14,0.28312,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.34005,1.92282,2.77556e-13,40.7945,-6.66134e-14,100,99.9475,99.6139,79.1459,77.7487,97.0133,4.51998,1.35804,0.210452,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.1622,0.492918,0,3.33067e-14,0.278546,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.31888,1.91063,2.77556e-13,40.2389,-6.66134e-14,100,99.9428,99.0347,76.9816,75.3599,96.7039,4.39318,1.29827,0.210452,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.218,0.489599,0,3.33067e-14,0.271686,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.29442,1.89656,2.77556e-13,39.593,-6.66134e-14,100,99.9285,97.4903,74.7587,72.873,96.378,4.20911,1.24478,0.210452,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.2738,0.485908,0,3.33067e-14,0.265282,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.26624,1.88033,2.77556e-13,38.8638,-6.66134e-14,100,99.9237,94.9807,72.0094,69.7971,95.9861,4.00049,1.18186,0.210452,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.3296,0.482318,0,3.33067e-14,0.257507,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.24075,1.86566,2.77556e-13,38.2249,-6.66134e-14,100,99.9189,92.278,68.792,66.1976,95.5282,3.80824,1.10845,0.210452,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.3854,0.478694,0,3.33067e-14,0.252476,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.21361,1.85003,2.77556e-13,37.5998,-6.66134e-14,100,99.8951,89.1892,65.838,62.8927,95.091,3.59962,1.03819,0.105226,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.4412,0.474986,0,3.33067e-14,0.247902,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.18692,1.83467,2.77556e-13,37.0303,-6.66134e-14,100,99.8855,85.9073,62.4452,59.0969,94.6042,3.32965,0.966883,0.0350754,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.497,0.471498,0,3.33067e-14,0.245157,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.16053,1.81948,2.77556e-13,36.5303,-6.66134e-14,100,99.8712,80.888,59.0231,55.301,94.1092,3.0924,0.892426,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.5528,0.467874,0,3.33067e-14,0.241041,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.13429,1.80437,2.77556e-13,35.8983,-6.66134e-14,100,99.8617,76.834,55.6011,51.4725,93.6183,2.88788,0.81797,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.6086,0.464081,0,3.33067e-14,0.236467,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.107,1.78866,2.77556e-13,35.2733,-6.66134e-14,100,99.8474,70.6564,52.062,47.5131,93.1067,2.64654,0.741417,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.6644,0.460356,0,3.33067e-14,0.231436,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.08255,1.77458,2.77556e-13,34.5857,-6.66134e-14,100,99.8331,63.5135,48.7569,43.7827,92.6282,2.42157,0.676398,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.7202,0.45658,0,3.33067e-14,0.22732,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.05765,1.76025,2.77556e-13,33.8774,-6.66134e-14,100,99.8235,58.1081,45.2764,39.8887,92.129,2.18023,0.612429,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.776,0.452905,0,3.33067e-14,0.221831,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.03439,1.74686,2.77556e-13,33.1898,-6.66134e-14,100,99.7902,51.3514,41.9128,36.1584,91.6258,1.91435,0.561044,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.8318,0.449925,0,3.33067e-14,0.217714,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,3.01605,1.7363,2.77556e-13,32.5925,-6.66134e-14,100,99.7568,45.3668,39.2805,33.2134,91.2256,1.77527,0.506512,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.8876,0.44681,0,3.33067e-14,0.211311,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.99562,1.72454,2.77556e-13,31.9467,-6.66134e-14,100,99.7091,41.3127,36.9699,30.6283,90.8585,1.61983,0.46037,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.9434,0.443592,0,3.33067e-14,0.203536,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.97683,1.71373,2.77556e-13,31.2452,-6.66134e-14,100,99.69,36.4865,34.3375,27.716,90.4707,1.45621,0.41318,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
49.9992,0.440646,0,3.33067e-14,0.202163,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.9579,1.70282,2.77556e-13,30.6688,-6.66134e-14,100,99.6662,33.2046,31.6759,24.7382,90.0747,1.27214,0.372281,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.055,0.437547,0,3.33067e-14,0.196675,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.93807,1.69141,2.77556e-13,30.0368,-6.66134e-14,100,99.6328,28.5714,29.2191,22.0223,89.6993,1.11261,0.325091,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.1108,0.434262,0,3.33067e-14,0.191186,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.916,1.6787,2.77556e-13,29.2243,-6.66134e-14,100,99.5755,25.8687,27.1717,19.7644,89.361,0.940811,0.30202,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.1666,0.431519,0,3.33067e-14,0.186612,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.89796,1.66832,2.77556e-13,28.5784,-6.66134e-14,100,99.5469,24.1313,25.1243,17.4738,89.0475,0.826277,0.265316,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.2224,0.428641,0,3.33067e-14,0.182496,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.87917,1.6575,2.77556e-13,27.8908,-6.66134e-14,100,99.5231,21.6216,23.0477,15.1505,88.734,0.715834,0.224417,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.2783,0.425745,0,3.33067e-14,0.178837,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.85979,1.64634,2.77556e-13,27.1338,-6.66134e-14,100,99.4659,19.305,21.3805,13.2853,88.4493,0.625844,0.195054,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.3341,0.423002,0,3.33067e-14,0.175635,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.84234,1.6363,2.77556e-13,26.4949,-6.66134e-14,100,99.4182,16.2162,19.4794,11.1911,88.1399,0.503129,0.163594,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.3899,0.420157,0,3.33067e-14,0.170147,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.824,1.62574,2.77556e-13,25.6754,-6.66134e-14,100,99.3752,13.7066,18.1632,9.75131,87.9172,0.433591,0.138426,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.4457,0.417448,0,3.33067e-14,0.165573,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.80641,1.61561,2.77556e-13,24.8837,-6.66134e-14,100,99.3419,10.6178,16.8178,8.24607,87.6985,0.372234,0.114306,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.5015,0.414586,0,3.33067e-14,0.161914,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.78688,1.60437,2.77556e-13,24.0503,-6.66134e-14,100,99.2655,7.52896,15.6771,7.00262,87.4716,0.306786,0.0964785,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.5573,0.411674,0,3.33067e-14,0.159169,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.76749,1.59321,2.77556e-13,23.2655,-6.66134e-14,100,99.1845,5.40541,14.1854,5.46466,87.1911,0.25361,0.0660668,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.6131,0.409269,0,3.33067e-14,0.153681,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.75154,1.58403,2.77556e-13,22.5085,-6.66134e-14,100,99.1272,4.05405,13.5127,4.74476,87.0467,0.200434,0.0587261,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.6689,0.406983,0,3.33067e-14,0.151394,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.73514,1.57458,2.77556e-13,21.8348,-6.66134e-14,100,99.0605,3.28185,12.606,3.73037,86.8611,0.143167,0.0482393,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.7247,0.404782,0,3.33067e-14,0.14682,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.72038,1.56609,2.77556e-13,21.189,-6.66134e-14,100,98.9746,2.7027,11.6701,2.74869,86.6548,0.118624,0.0335578,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.7805,0.402632,0,3.33067e-14,0.140874,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.70547,1.5575,2.77556e-13,20.4459,-6.66134e-14,100,98.9079,2.7027,11.3191,2.55236,86.5476,0.110443,0.029363,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.8363,0.400413,0,3.33067e-14,0.139502,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.68921,1.54815,2.77556e-13,19.7861,-6.66134e-14,100,98.8029,2.12355,10.6756,1.96335,86.3661,0.0818096,0.0220223,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.8921,0.39806,0,3.33067e-14,0.137215,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.67028,1.53725,2.77556e-13,19.036,-6.66134e-14,100,98.6885,1.73745,10.4124,1.70157,86.2299,0.0654477,0.0199249,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
50.9479,0.395638,0,3.33067e-14,0.133556,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.65179,1.5266,2.77556e-13,18.3346,-6.66134e-14,100,98.5359,1.5444,10.0907,1.40707,86.0526,0.0531763,0.0146815,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.0037,0.39364,0,3.33067e-14,0.130354,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.63628,1.51767,2.77556e-13,17.7235,-6.66134e-14,100,98.4071,1.5444,9.68119,1.0144,85.8834,0.0531763,0.0115355,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.0595,0.391507,0,3.33067e-14,0.126695,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.62018,1.5084,2.77556e-13,17.0081,-6.66134e-14,100,98.3403,1.5444,9.30097,0.78534,85.772,0.0327239,0.00734076,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.1153,0.389492,0,3.33067e-14,0.124408,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.60423,1.49922,2.77556e-13,16.4039,-6.66134e-14,100,98.2259,1.5444,8.94999,0.556283,85.6235,0.0204524,0.0052434,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.1711,0.387595,0,3.33067e-14,0.120292,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.58961,1.49081,2.77556e-13,15.89,-6.66134e-14,100,98.0685,1.35135,8.74525,0.490838,85.4585,0.0163619,0.00419472,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.2269,0.385123,0,3.33067e-14,0.116175,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.56949,1.47922,2.77556e-13,15.1191,-6.66134e-14,100,97.9111,1.35135,8.39427,0.490838,85.2729,0.0122714,0.00419472,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.2827,0.382939,0,3.33067e-14,0.114346,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.55144,1.46883,2.77556e-13,14.4454,-6.66134e-14,100,97.7823,1.35135,8.13103,0.359948,85.1244,0.00818096,0.00314604,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.3385,0.380466,0,3.33067e-14,0.107485,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.53251,1.45793,2.77556e-13,13.7787,-6.66134e-14,100,97.563,1.1583,7.89705,0.26178,84.9016,0.00409048,0.00104868,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.3943,0.378384,0,3.33067e-14,0.104741,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.51566,1.44823,2.77556e-13,13.2093,-6.66134e-14,100,97.377,1.1583,7.72156,0.163613,84.716,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.4501,0.375742,0,3.33067e-14,0.101082,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.49404,1.43579,2.77556e-13,12.487,-6.66134e-14,100,97.1528,0.965251,7.60456,0.163613,84.5015,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.5059,0.37288,0,3.33067e-14,0.09788,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.47093,1.42248,2.77556e-13,11.7091,-6.66134e-14,100,96.8857,0.965251,7.39982,0.0981675,84.2416,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.5617,0.370882,0,3.33067e-14,0.0933062,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.45542,1.41355,2.77556e-13,11.1883,-6.66134e-14,100,96.6854,0.965251,7.19509,0.0981675,84.0353,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.6175,0.368647,0,3.33067e-14,0.0933062,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.43634,1.40257,2.77556e-13,10.6257,-6.66134e-14,100,96.4422,0.965251,7.10734,0.0981675,83.8125,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.6733,0.365904,0,3.33067e-14,0.0905619,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.41442,1.38995,2.77556e-13,9.91041,-6.66134e-14,100,96.1608,0.965251,6.81486,0.0327225,83.5279,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.7291,0.363296,0,3.33067e-14,0.088275,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.3931,1.37768,2.77556e-13,9.29926,-6.66134e-14,100,95.8556,0.965251,6.58087,0.0327225,83.2309,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
51.7849,0.360739,0,3.33067e-14,0.0837011,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,2.37252,1.36583,2.77556e-13,8.71588,-6.66134e-14,100,95.5361,0.965251,6.46388,-2.22045e-14,82.938,-8.88178e-14,-1.33952e-13,4.44089e-14,-4.44089e-14,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
